FIPS Code,MSA Description,NAICS Code,NAICS Description,Total Employment
440.0,"Ann Arbor, MI",99,NONCLASSIFIABLE ESTABLISHMENTS,[c]
450.0,"Anniston, AL",--,TOTAL OVER ALL INDUSTRIES,39432
450.0,"Anniston, AL",07,"AG. SERVICES, FORESTRY, FISHING",[c]
450.0,"Anniston, AL",10,MINING,[b]
450.0,"Anniston, AL",15,CONSTRUCTION,[g]
450.0,"Anniston, AL",20,MANUFACTURING,11764
450.0,"Anniston, AL",40,"TRANSPORTATION, COMM., UTILITIES",1651
450.0,"Anniston, AL",50,WHOLESALE,2162
450.0,"Anniston, AL",52,RETAIL,10312
450.0,"Anniston, AL",60,"FINANCE, INSURANCE, REAL ESTATE",1275
450.0,"Anniston, AL",70,SERVICES,10402
450.0,"Anniston, AL",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
460.0,"Appleton--Oshkosh--Neenah, WI",--,TOTAL OVER ALL INDUSTRIES,178773
460.0,"Appleton--Oshkosh--Neenah, WI",07,"AG. SERVICES, FORESTRY, FISHING",[f]
460.0,"Appleton--Oshkosh--Neenah, WI",10,MINING,[c]
460.0,"Appleton--Oshkosh--Neenah, WI",15,CONSTRUCTION,10485
460.0,"Appleton--Oshkosh--Neenah, WI",20,MANUFACTURING,60616
460.0,"Appleton--Oshkosh--Neenah, WI",40,"TRANSPORTATION, COMM., UTILITIES",7093
460.0,"Appleton--Oshkosh--Neenah, WI",50,WHOLESALE,9414
460.0,"Appleton--Oshkosh--Neenah, WI",52,RETAIL,32886
460.0,"Appleton--Oshkosh--Neenah, WI",60,"FINANCE, INSURANCE, REAL ESTATE",9907
460.0,"Appleton--Oshkosh--Neenah, WI",70,SERVICES,47428
460.0,"Appleton--Oshkosh--Neenah, WI",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
480.0,"Asheville, NC",--,TOTAL OVER ALL INDUSTRIES,92555
480.0,"Asheville, NC",07,"AG. SERVICES, FORESTRY, FISHING",422
480.0,"Asheville, NC",10,MINING,145
480.0,"Asheville, NC",15,CONSTRUCTION,6048
480.0,"Asheville, NC",20,MANUFACTURING,19921
480.0,"Asheville, NC",40,"TRANSPORTATION, COMM., UTILITIES",3139
480.0,"Asheville, NC",50,WHOLESALE,5161
480.0,"Asheville, NC",52,RETAIL,21237
480.0,"Asheville, NC",60,"FINANCE, INSURANCE, REAL ESTATE",3029
480.0,"Asheville, NC",70,SERVICES,33442
480.0,"Asheville, NC",99,NONCLASSIFIABLE ESTABLISHMENTS,11
500.0,"Athens, GA",--,TOTAL OVER ALL INDUSTRIES,50858
500.0,"Athens, GA",07,"AG. SERVICES, FORESTRY, FISHING",386
500.0,"Athens, GA",10,MINING,91
500.0,"Athens, GA",15,CONSTRUCTION,[h]
500.0,"Athens, GA",20,MANUFACTURING,11731
500.0,"Athens, GA",40,"TRANSPORTATION, COMM., UTILITIES",1549
500.0,"Athens, GA",50,WHOLESALE,2827
500.0,"Athens, GA",52,RETAIL,13832
500.0,"Athens, GA",60,"FINANCE, INSURANCE, REAL ESTATE",2253
500.0,"Athens, GA",70,SERVICES,15468
500.0,"Athens, GA",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
520.0,"Atlanta, GA",--,TOTAL OVER ALL INDUSTRIES,1819372
520.0,"Atlanta, GA",07,"AG. SERVICES, FORESTRY, FISHING",12909
520.0,"Atlanta, GA",10,MINING,1568
520.0,"Atlanta, GA",15,CONSTRUCTION,96517
520.0,"Atlanta, GA",20,MANUFACTURING,232034
520.0,"Atlanta, GA",40,"TRANSPORTATION, COMM., UTILITIES",171173
520.0,"Atlanta, GA",50,WHOLESALE,163179
520.0,"Atlanta, GA",52,RETAIL,371682
520.0,"Atlanta, GA",60,"FINANCE, INSURANCE, REAL ESTATE",136325
520.0,"Atlanta, GA",70,SERVICES,633551
520.0,"Atlanta, GA",99,NONCLASSIFIABLE ESTABLISHMENTS,434
560.0,"Atlantic--Cape May, NJ",--,TOTAL OVER ALL INDUSTRIES,144921
560.0,"Atlantic--Cape May, NJ",07,"AG. SERVICES, FORESTRY, FISHING",821
560.0,"Atlantic--Cape May, NJ",10,MINING,56
560.0,"Atlantic--Cape May, NJ",15,CONSTRUCTION,7238
560.0,"Atlantic--Cape May, NJ",20,MANUFACTURING,6128
560.0,"Atlantic--Cape May, NJ",40,"TRANSPORTATION, COMM., UTILITIES",6201
560.0,"Atlantic--Cape May, NJ",50,WHOLESALE,3832
560.0,"Atlantic--Cape May, NJ",52,RETAIL,29416
560.0,"Atlantic--Cape May, NJ",60,"FINANCE, INSURANCE, REAL ESTATE",6203
560.0,"Atlantic--Cape May, NJ",70,SERVICES,85014
560.0,"Atlantic--Cape May, NJ",99,NONCLASSIFIABLE ESTABLISHMENTS,12
580.0,"Auburn--Opelika, AL",--,TOTAL OVER ALL INDUSTRIES,31668
580.0,"Auburn--Opelika, AL",07,"AG. SERVICES, FORESTRY, FISHING",[e]
580.0,"Auburn--Opelika, AL",10,MINING,[b]
580.0,"Auburn--Opelika, AL",15,CONSTRUCTION,2071
580.0,"Auburn--Opelika, AL",20,MANUFACTURING,8410
580.0,"Auburn--Opelika, AL",40,"TRANSPORTATION, COMM., UTILITIES",[f]
580.0,"Auburn--Opelika, AL",50,WHOLESALE,[f]
580.0,"Auburn--Opelika, AL",52,RETAIL,8777
580.0,"Auburn--Opelika, AL",60,"FINANCE, INSURANCE, REAL ESTATE",1359
580.0,"Auburn--Opelika, AL",70,SERVICES,8752
580.0,"Auburn--Opelika, AL",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
600.0,"Augusta--Aiken, GA--SC",--,TOTAL OVER ALL INDUSTRIES,162840
600.0,"Augusta--Aiken, GA--SC",07,"AG. SERVICES, FORESTRY, FISHING",[f]
600.0,"Augusta--Aiken, GA--SC",10,MINING,369
600.0,"Augusta--Aiken, GA--SC",15,CONSTRUCTION,8586
600.0,"Augusta--Aiken, GA--SC",20,MANUFACTURING,43584
600.0,"Augusta--Aiken, GA--SC",40,"TRANSPORTATION, COMM., UTILITIES",6006
600.0,"Augusta--Aiken, GA--SC",50,WHOLESALE,4642
600.0,"Augusta--Aiken, GA--SC",52,RETAIL,37044
600.0,"Augusta--Aiken, GA--SC",60,"FINANCE, INSURANCE, REAL ESTATE",6340
600.0,"Augusta--Aiken, GA--SC",70,SERVICES,55306
600.0,"Augusta--Aiken, GA--SC",99,NONCLASSIFIABLE ESTABLISHMENTS,[b]
640.0,"Austin--San Marcos, TX",--,TOTAL OVER ALL INDUSTRIES,452550
640.0,"Austin--San Marcos, TX",07,"AG. SERVICES, FORESTRY, FISHING",3724
640.0,"Austin--San Marcos, TX",10,MINING,984
640.0,"Austin--San Marcos, TX",15,CONSTRUCTION,26584
640.0,"Austin--San Marcos, TX",20,MANUFACTURING,75490
640.0,"Austin--San Marcos, TX",40,"TRANSPORTATION, COMM., UTILITIES",17264
640.0,"Austin--San Marcos, TX",50,WHOLESALE,26007
640.0,"Austin--San Marcos, TX",52,RETAIL,97577
640.0,"Austin--San Marcos, TX",60,"FINANCE, INSURANCE, REAL ESTATE",32776
640.0,"Austin--San Marcos, TX",70,SERVICES,172016
640.0,"Austin--San Marcos, TX",99,NONCLASSIFIABLE ESTABLISHMENTS,128
680.0,"Bakersfield, CA",--,TOTAL OVER ALL INDUSTRIES,137182
680.0,"Bakersfield, CA",07,"AG. SERVICES, FORESTRY, FISHING",2755
680.0,"Bakersfield, CA",10,MINING,6071
680.0,"Bakersfield, CA",15,CONSTRUCTION,8104
680.0,"Bakersfield, CA",20,MANUFACTURING,12782
680.0,"Bakersfield, CA",40,"TRANSPORTATION, COMM., UTILITIES",8554
680.0,"Bakersfield, CA",50,WHOLESALE,9760
680.0,"Bakersfield, CA",52,RETAIL,35203
680.0,"Bakersfield, CA",60,"FINANCE, INSURANCE, REAL ESTATE",8241
680.0,"Bakersfield, CA",70,SERVICES,45692
680.0,"Bakersfield, CA",99,NONCLASSIFIABLE ESTABLISHMENTS,20
720.0,"Baltimore, MD",--,TOTAL OVER ALL INDUSTRIES,973111
720.0,"Baltimore, MD",07,"AG. SERVICES, FORESTRY, FISHING",7623
720.0,"Baltimore, MD",10,MINING,[f]
720.0,"Baltimore, MD",15,CONSTRUCTION,63755
720.0,"Baltimore, MD",20,MANUFACTURING,107284
720.0,"Baltimore, MD",40,"TRANSPORTATION, COMM., UTILITIES",54076
720.0,"Baltimore, MD",50,WHOLESALE,60848
720.0,"Baltimore, MD",52,RETAIL,206400
720.0,"Baltimore, MD",60,"FINANCE, INSURANCE, REAL ESTATE",77293
720.0,"Baltimore, MD",70,SERVICES,395133
720.0,"Baltimore, MD",99,NONCLASSIFIABLE ESTABLISHMENTS,[c]
730.0,"Bangor, ME",--,TOTAL OVER ALL INDUSTRIES,40680
730.0,"Bangor, ME",07,"AG. SERVICES, FORESTRY, FISHING",[e]
730.0,"Bangor, ME",15,CONSTRUCTION,[g]
730.0,"Bangor, ME",20,MANUFACTURING,4377
730.0,"Bangor, ME",40,"TRANSPORTATION, COMM., UTILITIES",2898
730.0,"Bangor, ME",50,WHOLESALE,2776
730.0,"Bangor, ME",52,RETAIL,10736
730.0,"Bangor, ME",60,"FINANCE, INSURANCE, REAL ESTATE",1497
730.0,"Bangor, ME",70,SERVICES,16475
730.0,"Bangor, ME",99,NONCLASSIFIABLE ESTABLISHMENTS,[b]
740.0,"Barnstable--Yarmouth, MA",--,TOTAL OVER ALL INDUSTRIES,46636
740.0,"Barnstable--Yarmouth, MA",07,"AG. SERVICES, FORESTRY, FISHING",[f]
740.0,"Barnstable--Yarmouth, MA",10,MINING,[b]
740.0,"Barnstable--Yarmouth, MA",15,CONSTRUCTION,[h]
740.0,"Barnstable--Yarmouth, MA",20,MANUFACTURING,[g]
740.0,"Barnstable--Yarmouth, MA",40,"TRANSPORTATION, COMM., UTILITIES",2292
740.0,"Barnstable--Yarmouth, MA",50,WHOLESALE,1424
740.0,"Barnstable--Yarmouth, MA",52,RETAIL,16210
740.0,"Barnstable--Yarmouth, MA",60,"FINANCE, INSURANCE, REAL ESTATE",3096
740.0,"Barnstable--Yarmouth, MA",70,SERVICES,17770
740.0,"Barnstable--Yarmouth, MA",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
760.0,"Baton Rouge, LA",--,TOTAL OVER ALL INDUSTRIES,239752
760.0,"Baton Rouge, LA",07,"AG. SERVICES, FORESTRY, FISHING",[g]
760.0,"Baton Rouge, LA",10,MINING,838
760.0,"Baton Rouge, LA",15,CONSTRUCTION,39207
760.0,"Baton Rouge, LA",20,MANUFACTURING,22753
760.0,"Baton Rouge, LA",40,"TRANSPORTATION, COMM., UTILITIES",11142
760.0,"Baton Rouge, LA",50,WHOLESALE,14130
760.0,"Baton Rouge, LA",52,RETAIL,51842
760.0,"Baton Rouge, LA",60,"FINANCE, INSURANCE, REAL ESTATE",16325
760.0,"Baton Rouge, LA",70,SERVICES,82355
760.0,"Baton Rouge, LA",99,NONCLASSIFIABLE ESTABLISHMENTS,[b]
840.0,"Beaumont--Port Arthur, TX",--,TOTAL OVER ALL INDUSTRIES,125117
840.0,"Beaumont--Port Arthur, TX",07,"AG. SERVICES, FORESTRY, FISHING",[f]
840.0,"Beaumont--Port Arthur, TX",10,MINING,1248
840.0,"Beaumont--Port Arthur, TX",15,CONSTRUCTION,11763
840.0,"Beaumont--Port Arthur, TX",20,MANUFACTURING,21645
840.0,"Beaumont--Port Arthur, TX",40,"TRANSPORTATION, COMM., UTILITIES",7223
840.0,"Beaumont--Port Arthur, TX",50,WHOLESALE,6003
840.0,"Beaumont--Port Arthur, TX",52,RETAIL,29531
840.0,"Beaumont--Port Arthur, TX",60,"FINANCE, INSURANCE, REAL ESTATE",4538
840.0,"Beaumont--Port Arthur, TX",70,SERVICES,42506
840.0,"Beaumont--Port Arthur, TX",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
860.0,"Bellingham, WA",--,TOTAL OVER ALL INDUSTRIES,56304
860.0,"Bellingham, WA",07,"AG. SERVICES, FORESTRY, FISHING",[e]
860.0,"Bellingham, WA",10,MINING,38
860.0,"Bellingham, WA",15,CONSTRUCTION,4777
860.0,"Bellingham, WA",20,MANUFACTURING,9767
860.0,"Bellingham, WA",40,"TRANSPORTATION, COMM., UTILITIES",2613
860.0,"Bellingham, WA",50,WHOLESALE,3472
860.0,"Bellingham, WA",52,RETAIL,16008
860.0,"Bellingham, WA",60,"FINANCE, INSURANCE, REAL ESTATE",2622
860.0,"Bellingham, WA",70,SERVICES,16587
860.0,"Bellingham, WA",99,NONCLASSIFIABLE ESTABLISHMENTS,[b]
870.0,"Benton Harbor, MI",--,TOTAL OVER ALL INDUSTRIES,60735
870.0,"Benton Harbor, MI",07,"AG. SERVICES, FORESTRY, FISHING",[c]
870.0,"Benton Harbor, MI",10,MINING,103
870.0,"Benton Harbor, MI",15,CONSTRUCTION,1897
870.0,"Benton Harbor, MI",20,MANUFACTURING,19873
870.0,"Benton Harbor, MI",40,"TRANSPORTATION, COMM., UTILITIES",2603
870.0,"Benton Harbor, MI",50,WHOLESALE,3012
870.0,"Benton Harbor, MI",52,RETAIL,12629
870.0,"Benton Harbor, MI",60,"FINANCE, INSURANCE, REAL ESTATE",2791
870.0,"Benton Harbor, MI",70,SERVICES,17567
870.0,"Benton Harbor, MI",99,NONCLASSIFIABLE ESTABLISHMENTS,[b]
875.0,"Bergen--Passaic, NJ",--,TOTAL OVER ALL INDUSTRIES,604343
875.0,"Bergen--Passaic, NJ",07,"AG. SERVICES, FORESTRY, FISHING",[h]
875.0,"Bergen--Passaic, NJ",10,MINING,[c]
875.0,"Bergen--Passaic, NJ",15,CONSTRUCTION,23644
875.0,"Bergen--Passaic, NJ",20,MANUFACTURING,115184
875.0,"Bergen--Passaic, NJ",40,"TRANSPORTATION, COMM., UTILITIES",32797
875.0,"Bergen--Passaic, NJ",50,WHOLESALE,77582
875.0,"Bergen--Passaic, NJ",52,RETAIL,113876
875.0,"Bergen--Passaic, NJ",60,"FINANCE, INSURANCE, REAL ESTATE",39875
875.0,"Bergen--Passaic, NJ",70,SERVICES,198083
875.0,"Bergen--Passaic, NJ",99,NONCLASSIFIABLE ESTABLISHMENTS,[c]
880.0,"Billings, MT",--,TOTAL OVER ALL INDUSTRIES,52994
880.0,"Billings, MT",07,"AG. SERVICES, FORESTRY, FISHING",[e]
880.0,"Billings, MT",10,MINING,915
880.0,"Billings, MT",15,CONSTRUCTION,2929
880.0,"Billings, MT",20,MANUFACTURING,3588
880.0,"Billings, MT",40,"TRANSPORTATION, COMM., UTILITIES",3345
880.0,"Billings, MT",50,WHOLESALE,5519
880.0,"Billings, MT",52,RETAIL,13946
880.0,"Billings, MT",60,"FINANCE, INSURANCE, REAL ESTATE",3413
880.0,"Billings, MT",70,SERVICES,19055
880.0,"Billings, MT",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
920.0,"Biloxi--Gulfport--Pascagoula, MS",--,TOTAL OVER ALL INDUSTRIES,118804
920.0,"Biloxi--Gulfport--Pascagoula, MS",07,"AG. SERVICES, FORESTRY, FISHING",[f]
920.0,"Biloxi--Gulfport--Pascagoula, MS",10,MINING,[b]
920.0,"Biloxi--Gulfport--Pascagoula, MS",15,CONSTRUCTION,5811
920.0,"Biloxi--Gulfport--Pascagoula, MS",20,MANUFACTURING,21490
920.0,"Biloxi--Gulfport--Pascagoula, MS",40,"TRANSPORTATION, COMM., UTILITIES",5334
920.0,"Biloxi--Gulfport--Pascagoula, MS",50,WHOLESALE,3703
920.0,"Biloxi--Gulfport--Pascagoula, MS",52,RETAIL,27551
920.0,"Biloxi--Gulfport--Pascagoula, MS",60,"FINANCE, INSURANCE, REAL ESTATE",4483
920.0,"Biloxi--Gulfport--Pascagoula, MS",70,SERVICES,49833
920.0,"Biloxi--Gulfport--Pascagoula, MS",99,NONCLASSIFIABLE ESTABLISHMENTS,[b]
960.0,"Binghamton, NY",--,TOTAL OVER ALL INDUSTRIES,90705
960.0,"Binghamton, NY",07,"AG. SERVICES, FORESTRY, FISHING",[e]
960.0,"Binghamton, NY",10,MINING,[b]
960.0,"Binghamton, NY",15,CONSTRUCTION,3398
960.0,"Binghamton, NY",20,MANUFACTURING,26163
960.0,"Binghamton, NY",40,"TRANSPORTATION, COMM., UTILITIES",4318
960.0,"Binghamton, NY",50,WHOLESALE,5726
960.0,"Binghamton, NY",52,RETAIL,19038
960.0,"Binghamton, NY",60,"FINANCE, INSURANCE, REAL ESTATE",4021
960.0,"Binghamton, NY",70,SERVICES,27607
960.0,"Binghamton, NY",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
1000.0,"Birmingham, AL",--,TOTAL OVER ALL INDUSTRIES,421233
1000.0,"Birmingham, AL",07,"AG. SERVICES, FORESTRY, FISHING",2611
1000.0,"Birmingham, AL",10,MINING,3758
1000.0,"Birmingham, AL",15,CONSTRUCTION,32598
1000.0,"Birmingham, AL",20,MANUFACTURING,53290
1000.0,"Birmingham, AL",40,"TRANSPORTATION, COMM., UTILITIES",31364
1000.0,"Birmingham, AL",50,WHOLESALE,35690
1000.0,"Birmingham, AL",52,RETAIL,79188
1000.0,"Birmingham, AL",60,"FINANCE, INSURANCE, REAL ESTATE",33910
1000.0,"Birmingham, AL",70,SERVICES,148585
1000.0,"Birmingham, AL",99,NONCLASSIFIABLE ESTABLISHMENTS,239
1010.0,"Bismarck, ND",--,TOTAL OVER ALL INDUSTRIES,39551
1010.0,"Bismarck, ND",07,"AG. SERVICES, FORESTRY, FISHING",[c]
1010.0,"Bismarck, ND",10,MINING,[c]
1010.0,"Bismarck, ND",15,CONSTRUCTION,[h]
1010.0,"Bismarck, ND",20,MANUFACTURING,[h]
1010.0,"Bismarck, ND",40,"TRANSPORTATION, COMM., UTILITIES",2962
1010.0,"Bismarck, ND",50,WHOLESALE,[g]
1010.0,"Bismarck, ND",52,RETAIL,9151
1010.0,"Bismarck, ND",60,"FINANCE, INSURANCE, REAL ESTATE",[g]
1010.0,"Bismarck, ND",70,SERVICES,[j]
1010.0,"Bismarck, ND",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
1020.0,"Bloomington, IN",--,TOTAL OVER ALL INDUSTRIES,44045
1020.0,"Bloomington, IN",07,"AG. SERVICES, FORESTRY, FISHING",[e]
1020.0,"Bloomington, IN",10,MINING,[c]
1020.0,"Bloomington, IN",15,CONSTRUCTION,2479
1020.0,"Bloomington, IN",20,MANUFACTURING,9731
1020.0,"Bloomington, IN",40,"TRANSPORTATION, COMM., UTILITIES",1980
1020.0,"Bloomington, IN",50,WHOLESALE,1563
1020.0,"Bloomington, IN",52,RETAIL,12501
1020.0,"Bloomington, IN",60,"FINANCE, INSURANCE, REAL ESTATE",2301
1020.0,"Bloomington, IN",70,SERVICES,12946
1020.0,"Bloomington, IN",99,NONCLASSIFIABLE ESTABLISHMENTS,[a]
1040.0,"Bloomington--Normal, IL",--,TOTAL OVER ALL INDUSTRIES,71221
1040.0,"Bloomington--Normal, IL",07,"AG. SERVICES, FORESTRY, FISHING",[e]
1040.0,"Bloomington--Normal, IL",10,MINING,[a]
1040.0,"Bloomington--Normal, IL",15,CONSTRUCTION,2286
1040.0,"Bloomington--Normal, IL",20,MANUFACTURING,9036
1040.0,"Bloomington--Normal, IL",40,"TRANSPORTATION, COMM., UTILITIES",3302
1040.0,"Bloomington--Normal, IL",50,WHOLESALE,3379
1040.0,"Bloomington--Normal, IL",52,RETAIL,14935
