FIPS Code,MSA Description,NAICS Code,NAICS Description,Total Employment
120.0,"Albany, GA",56,Administrative & support & waste management & remediation serv,4034
120.0,"Albany, GA",61,Educational services,759
120.0,"Albany, GA",62,Health care & social assistance,8078
120.0,"Albany, GA",71,"Arts, entertainment, & recreation",[e]
120.0,"Albany, GA",72,Accommodation & foodservices,3751
120.0,"Albany, GA",81,Other services (except public administration),2490
120.0,"Albany, GA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",39
120.0,"Albany, GA",99,Unclassified,14
160.0,"Albany--Schenectady--Troy, NY",--,Total,331941
160.0,"Albany--Schenectady--Troy, NY",11,"Agriculture, forestry, fishing, & hunting",[b]
160.0,"Albany--Schenectady--Troy, NY",21,Mining,[c]
160.0,"Albany--Schenectady--Troy, NY",22,Utilities,[g]
160.0,"Albany--Schenectady--Troy, NY",23,Construction,15895
160.0,"Albany--Schenectady--Troy, NY",31-33,Manufacturing,[k]
160.0,"Albany--Schenectady--Troy, NY",42,Wholesale trade,14834
160.0,"Albany--Schenectady--Troy, NY",44-45,Retail Trade,51226
160.0,"Albany--Schenectady--Troy, NY",48-49,Transportation & Warehousing,6643
160.0,"Albany--Schenectady--Troy, NY",51,Information,12081
160.0,"Albany--Schenectady--Troy, NY",52,Finance & insurance,23484
160.0,"Albany--Schenectady--Troy, NY",53,Real estate & rental & leasing,[h]
160.0,"Albany--Schenectady--Troy, NY",54,"Professional, scientific, & technical services",25244
160.0,"Albany--Schenectady--Troy, NY",55,Management of companies & enterprises,[i]
160.0,"Albany--Schenectady--Troy, NY",56,Administrative & support & waste management & remediation serv,13688
160.0,"Albany--Schenectady--Troy, NY",61,Educational services,[j]
160.0,"Albany--Schenectady--Troy, NY",62,Health care & social assistance,54130
160.0,"Albany--Schenectady--Troy, NY",71,"Arts, entertainment, & recreation",[h]
160.0,"Albany--Schenectady--Troy, NY",72,Accommodation & foodservices,27213
160.0,"Albany--Schenectady--Troy, NY",81,Other services (except public administration),18789
160.0,"Albany--Schenectady--Troy, NY",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[i]
160.0,"Albany--Schenectady--Troy, NY",99,Unclassified,[b]
200.0,"Albuquerque, NM",--,Total,272354
200.0,"Albuquerque, NM",11,"Agriculture, forestry, fishing, & hunting",[b]
200.0,"Albuquerque, NM",21,Mining,[c]
200.0,"Albuquerque, NM",22,Utilities,[g]
200.0,"Albuquerque, NM",23,Construction,22067
200.0,"Albuquerque, NM",31-33,Manufacturing,21483
200.0,"Albuquerque, NM",42,Wholesale trade,13068
200.0,"Albuquerque, NM",44-45,Retail Trade,40293
200.0,"Albuquerque, NM",48-49,Transportation & Warehousing,[i]
200.0,"Albuquerque, NM",51,Information,[i]
200.0,"Albuquerque, NM",52,Finance & insurance,14538
200.0,"Albuquerque, NM",53,Real estate & rental & leasing,[h]
200.0,"Albuquerque, NM",54,"Professional, scientific, & technical services",19786
200.0,"Albuquerque, NM",55,Management of companies & enterprises,[i]
200.0,"Albuquerque, NM",56,Administrative & support & waste management & remediation serv,21928
200.0,"Albuquerque, NM",61,Educational services,[h]
200.0,"Albuquerque, NM",62,Health care & social assistance,34889
200.0,"Albuquerque, NM",71,"Arts, entertainment, & recreation",7134
200.0,"Albuquerque, NM",72,Accommodation & foodservices,29169
200.0,"Albuquerque, NM",81,Other services (except public administration),12802
200.0,"Albuquerque, NM",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[g]
200.0,"Albuquerque, NM",99,Unclassified,[c]
220.0,"Alexandria, LA",--,Total,46641
220.0,"Alexandria, LA",11,"Agriculture, forestry, fishing, & hunting",214
220.0,"Alexandria, LA",21,Mining,[a]
220.0,"Alexandria, LA",22,Utilities,[f]
220.0,"Alexandria, LA",23,Construction,4815
220.0,"Alexandria, LA",31-33,Manufacturing,3078
220.0,"Alexandria, LA",42,Wholesale trade,1793
220.0,"Alexandria, LA",44-45,Retail Trade,7326
220.0,"Alexandria, LA",48-49,Transportation & Warehousing,808
220.0,"Alexandria, LA",51,Information,1000
220.0,"Alexandria, LA",52,Finance & insurance,1889
220.0,"Alexandria, LA",53,Real estate & rental & leasing,873
220.0,"Alexandria, LA",54,"Professional, scientific, & technical services",1802
220.0,"Alexandria, LA",55,Management of companies & enterprises,299
220.0,"Alexandria, LA",56,Administrative & support & waste management & remediation serv,2136
220.0,"Alexandria, LA",61,Educational services,648
220.0,"Alexandria, LA",62,Health care & social assistance,11964
220.0,"Alexandria, LA",71,"Arts, entertainment, & recreation",342
220.0,"Alexandria, LA",72,Accommodation & foodservices,3944
220.0,"Alexandria, LA",81,Other services (except public administration),2879
220.0,"Alexandria, LA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
220.0,"Alexandria, LA",99,Unclassified,[a]
240.0,"Allentown--Bethlehem--Easton, PA",--,Total,256524
240.0,"Allentown--Bethlehem--Easton, PA",11,"Agriculture, forestry, fishing, & hunting",[b]
240.0,"Allentown--Bethlehem--Easton, PA",21,Mining,[c]
240.0,"Allentown--Bethlehem--Easton, PA",22,Utilities,[h]
240.0,"Allentown--Bethlehem--Easton, PA",23,Construction,11234
240.0,"Allentown--Bethlehem--Easton, PA",31-33,Manufacturing,38788
240.0,"Allentown--Bethlehem--Easton, PA",42,Wholesale trade,11860
240.0,"Allentown--Bethlehem--Easton, PA",44-45,Retail Trade,33510
240.0,"Allentown--Bethlehem--Easton, PA",48-49,Transportation & Warehousing,7408
240.0,"Allentown--Bethlehem--Easton, PA",51,Information,8147
240.0,"Allentown--Bethlehem--Easton, PA",52,Finance & insurance,15822
240.0,"Allentown--Bethlehem--Easton, PA",53,Real estate & rental & leasing,[h]
240.0,"Allentown--Bethlehem--Easton, PA",54,"Professional, scientific, & technical services",8957
240.0,"Allentown--Bethlehem--Easton, PA",55,Management of companies & enterprises,11235
240.0,"Allentown--Bethlehem--Easton, PA",56,Administrative & support & waste management & remediation serv,15709
240.0,"Allentown--Bethlehem--Easton, PA",61,Educational services,9559
240.0,"Allentown--Bethlehem--Easton, PA",62,Health care & social assistance,39560
240.0,"Allentown--Bethlehem--Easton, PA",71,"Arts, entertainment, & recreation",[h]
240.0,"Allentown--Bethlehem--Easton, PA",72,Accommodation & foodservices,18526
240.0,"Allentown--Bethlehem--Easton, PA",81,Other services (except public administration),12615
240.0,"Allentown--Bethlehem--Easton, PA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",3906
240.0,"Allentown--Bethlehem--Easton, PA",99,Unclassified,[a]
280.0,"Altoona, PA",--,Total,49193
280.0,"Altoona, PA",11,"Agriculture, forestry, fishing, & hunting",[a]
280.0,"Altoona, PA",21,Mining,154
280.0,"Altoona, PA",22,Utilities,197
280.0,"Altoona, PA",23,Construction,2473
280.0,"Altoona, PA",31-33,Manufacturing,8204
280.0,"Altoona, PA",42,Wholesale trade,2656
280.0,"Altoona, PA",44-45,Retail Trade,8468
280.0,"Altoona, PA",48-49,Transportation & Warehousing,1462
280.0,"Altoona, PA",51,Information,1232
280.0,"Altoona, PA",52,Finance & insurance,1507
280.0,"Altoona, PA",53,Real estate & rental & leasing,408
280.0,"Altoona, PA",54,"Professional, scientific, & technical services",2232
280.0,"Altoona, PA",55,Management of companies & enterprises,644
280.0,"Altoona, PA",56,Administrative & support & waste management & remediation serv,1722
280.0,"Altoona, PA",61,Educational services,261
280.0,"Altoona, PA",62,Health care & social assistance,9147
280.0,"Altoona, PA",71,"Arts, entertainment, & recreation",591
280.0,"Altoona, PA",72,Accommodation & foodservices,4484
280.0,"Altoona, PA",81,Other services (except public administration),2438
280.0,"Altoona, PA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",902
280.0,"Altoona, PA",99,Unclassified,[a]
320.0,"Amarillo, TX",--,Total,79454
320.0,"Amarillo, TX",11,"Agriculture, forestry, fishing, & hunting",[e]
320.0,"Amarillo, TX",21,Mining,[c]
320.0,"Amarillo, TX",22,Utilities,[f]
320.0,"Amarillo, TX",23,Construction,4873
320.0,"Amarillo, TX",31-33,Manufacturing,8025
320.0,"Amarillo, TX",42,Wholesale trade,4824
320.0,"Amarillo, TX",44-45,Retail Trade,12557
320.0,"Amarillo, TX",48-49,Transportation & Warehousing,1947
320.0,"Amarillo, TX",51,Information,2184
320.0,"Amarillo, TX",52,Finance & insurance,4796
320.0,"Amarillo, TX",53,Real estate & rental & leasing,1145
320.0,"Amarillo, TX",54,"Professional, scientific, & technical services",2399
320.0,"Amarillo, TX",55,Management of companies & enterprises,[h]
320.0,"Amarillo, TX",56,Administrative & support & waste management & remediation serv,3689
320.0,"Amarillo, TX",61,Educational services,503
320.0,"Amarillo, TX",62,Health care & social assistance,13568
320.0,"Amarillo, TX",71,"Arts, entertainment, & recreation",844
320.0,"Amarillo, TX",72,Accommodation & foodservices,8451
320.0,"Amarillo, TX",81,Other services (except public administration),5130
320.0,"Amarillo, TX",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[c]
320.0,"Amarillo, TX",99,Unclassified,[a]
380.0,"Anchorage, AK",--,Total,116914
380.0,"Anchorage, AK",11,"Agriculture, forestry, fishing, & hunting",49
380.0,"Anchorage, AK",21,Mining,3613
380.0,"Anchorage, AK",22,Utilities,537
380.0,"Anchorage, AK",23,Construction,8389
380.0,"Anchorage, AK",31-33,Manufacturing,1856
380.0,"Anchorage, AK",42,Wholesale trade,4734
380.0,"Anchorage, AK",44-45,Retail Trade,16029
380.0,"Anchorage, AK",48-49,Transportation & Warehousing,10240
380.0,"Anchorage, AK",51,Information,3946
380.0,"Anchorage, AK",52,Finance & insurance,4698
380.0,"Anchorage, AK",53,Real estate & rental & leasing,2427
380.0,"Anchorage, AK",54,"Professional, scientific, & technical services",10301
380.0,"Anchorage, AK",55,Management of companies & enterprises,2313
380.0,"Anchorage, AK",56,Administrative & support & waste management & remediation serv,7865
380.0,"Anchorage, AK",61,Educational services,1538
380.0,"Anchorage, AK",62,Health care & social assistance,17467
380.0,"Anchorage, AK",71,"Arts, entertainment, & recreation",1924
380.0,"Anchorage, AK",72,Accommodation & foodservices,11746
380.0,"Anchorage, AK",81,Other services (except public administration),6780
380.0,"Anchorage, AK",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",440
380.0,"Anchorage, AK",99,Unclassified,22
440.0,"Ann Arbor, MI",--,Total,223102
440.0,"Ann Arbor, MI",11,"Agriculture, forestry, fishing, & hunting",[c]
440.0,"Ann Arbor, MI",21,Mining,[b]
440.0,"Ann Arbor, MI",22,Utilities,[f]
440.0,"Ann Arbor, MI",23,Construction,12014
440.0,"Ann Arbor, MI",31-33,Manufacturing,38518
440.0,"Ann Arbor, MI",42,Wholesale trade,7575
440.0,"Ann Arbor, MI",44-45,Retail Trade,32641
440.0,"Ann Arbor, MI",48-49,Transportation & Warehousing,3713
440.0,"Ann Arbor, MI",51,Information,7241
440.0,"Ann Arbor, MI",52,Finance & insurance,6456
440.0,"Ann Arbor, MI",53,Real estate & rental & leasing,3581
440.0,"Ann Arbor, MI",54,"Professional, scientific, & technical services",15072
440.0,"Ann Arbor, MI",55,Management of companies & enterprises,7038
440.0,"Ann Arbor, MI",56,Administrative & support & waste management & remediation serv,12325
440.0,"Ann Arbor, MI",61,Educational services,3912
440.0,"Ann Arbor, MI",62,Health care & social assistance,34613
440.0,"Ann Arbor, MI",71,"Arts, entertainment, & recreation",2873
440.0,"Ann Arbor, MI",72,Accommodation & foodservices,20637
440.0,"Ann Arbor, MI",81,Other services (except public administration),9626
440.0,"Ann Arbor, MI",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[h]
440.0,"Ann Arbor, MI",99,Unclassified,77
450.0,"Anniston, AL",--,Total,38373
450.0,"Anniston, AL",11,"Agriculture, forestry, fishing, & hunting",54
450.0,"Anniston, AL",21,Mining,[b]
450.0,"Anniston, AL",22,Utilities,[e]
450.0,"Anniston, AL",23,Construction,1392
450.0,"Anniston, AL",31-33,Manufacturing,9258
450.0,"Anniston, AL",42,Wholesale trade,1481
450.0,"Anniston, AL",44-45,Retail Trade,6188
450.0,"Anniston, AL",48-49,Transportation & Warehousing,853
450.0,"Anniston, AL",51,Information,914
450.0,"Anniston, AL",52,Finance & insurance,911
450.0,"Anniston, AL",53,Real estate & rental & leasing,362
450.0,"Anniston, AL",54,"Professional, scientific, & technical services",1070
450.0,"Anniston, AL",55,Management of companies & enterprises,125
450.0,"Anniston, AL",56,Administrative & support & waste management & remediation serv,2469
450.0,"Anniston, AL",61,Educational services,271
450.0,"Anniston, AL",62,Health care & social assistance,5950
450.0,"Anniston, AL",71,"Arts, entertainment, & recreation",280
450.0,"Anniston, AL",72,Accommodation & foodservices,3931
450.0,"Anniston, AL",81,Other services (except public administration),2127
450.0,"Anniston, AL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",379
450.0,"Anniston, AL",99,Unclassified,13
460.0,"Appleton--Oshkosh--Neenah, WI",--,Total,183278
460.0,"Appleton--Oshkosh--Neenah, WI",11,"Agriculture, forestry, fishing, & hunting",[b]
460.0,"Appleton--Oshkosh--Neenah, WI",21,Mining,[c]
460.0,"Appleton--Oshkosh--Neenah, WI",22,Utilities,[e]
460.0,"Appleton--Oshkosh--Neenah, WI",23,Construction,12678
460.0,"Appleton--Oshkosh--Neenah, WI",31-33,Manufacturing,47614
460.0,"Appleton--Oshkosh--Neenah, WI",42,Wholesale trade,8551
460.0,"Appleton--Oshkosh--Neenah, WI",44-45,Retail Trade,22449
460.0,"Appleton--Oshkosh--Neenah, WI",48-49,Transportation & Warehousing,5500
460.0,"Appleton--Oshkosh--Neenah, WI",51,Information,2490
460.0,"Appleton--Oshkosh--Neenah, WI",52,Finance & insurance,9986
460.0,"Appleton--Oshkosh--Neenah, WI",53,Real estate & rental & leasing,1764
460.0,"Appleton--Oshkosh--Neenah, WI",54,"Professional, scientific, & technical services",5691
460.0,"Appleton--Oshkosh--Neenah, WI",55,Management of companies & enterprises,[i]
460.0,"Appleton--Oshkosh--Neenah, WI",56,Administrative & support & waste management & remediation serv,8893
460.0,"Appleton--Oshkosh--Neenah, WI",61,Educational services,2815
460.0,"Appleton--Oshkosh--Neenah, WI",62,Health care & social assistance,21838
460.0,"Appleton--Oshkosh--Neenah, WI",71,"Arts, entertainment, & recreation",2138
460.0,"Appleton--Oshkosh--Neenah, WI",72,Accommodation & foodservices,13890
460.0,"Appleton--Oshkosh--Neenah, WI",81,Other services (except public administration),8463
460.0,"Appleton--Oshkosh--Neenah, WI",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[f]
460.0,"Appleton--Oshkosh--Neenah, WI",99,Unclassified,[a]
480.0,"Asheville, NC",--,Total,97273
480.0,"Asheville, NC",11,"Agriculture, forestry, fishing, & hunting",[b]
480.0,"Asheville, NC",21,Mining,[c]
480.0,"Asheville, NC",22,Utilities,[e]
480.0,"Asheville, NC",23,Construction,6449
480.0,"Asheville, NC",31-33,Manufacturing,15630
480.0,"Asheville, NC",42,Wholesale trade,3393
480.0,"Asheville, NC",44-45,Retail Trade,14208
480.0,"Asheville, NC",48-49,Transportation & Warehousing,1253
480.0,"Asheville, NC",51,Information,[g]
480.0,"Asheville, NC",52,Finance & insurance,[h]
480.0,"Asheville, NC",53,Real estate & rental & leasing,[g]
480.0,"Asheville, NC",54,"Professional, scientific, & technical services",3475
480.0,"Asheville, NC",55,Management of companies & enterprises,[g]
480.0,"Asheville, NC",56,Administrative & support & waste management & remediation serv,[h]
480.0,"Asheville, NC",61,Educational services,[h]
480.0,"Asheville, NC",62,Health care & social assistance,17982
480.0,"Asheville, NC",71,"Arts, entertainment, & recreation",[g]
480.0,"Asheville, NC",72,Accommodation & foodservices,11301
480.0,"Asheville, NC",81,Other services (except public administration),4969
480.0,"Asheville, NC",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",403
480.0,"Asheville, NC",99,Unclassified,[b]
500.0,"Athens, GA",--,Total,53692
500.0,"Athens, GA",11,"Agriculture, forestry, fishing, & hunting",[b]
500.0,"Athens, GA",21,Mining,[c]
500.0,"Athens, GA",22,Utilities,[e]
500.0,"Athens, GA",23,Construction,2728
500.0,"Athens, GA",31-33,Manufacturing,8736
500.0,"Athens, GA",42,Wholesale trade,2547
500.0,"Athens, GA",44-45,Retail Trade,9759
500.0,"Athens, GA",48-49,Transportation & Warehousing,[f]
500.0,"Athens, GA",51,Information,[g]
500.0,"Athens, GA",52,Finance & insurance,1711
500.0,"Athens, GA",53,Real estate & rental & leasing,791
500.0,"Athens, GA",54,"Professional, scientific, & technical services",2148
500.0,"Athens, GA",55,Management of companies & enterprises,[c]
500.0,"Athens, GA",56,Administrative & support & waste management & remediation serv,2999
500.0,"Athens, GA",61,Educational services,756
500.0,"Athens, GA",62,Health care & social assistance,8879
500.0,"Athens, GA",71,"Arts, entertainment, & recreation",611
500.0,"Athens, GA",72,Accommodation & foodservices,6232
500.0,"Athens, GA",81,Other services (except public administration),2935
500.0,"Athens, GA",99,Unclassified,[a]
520.0,"Atlanta, GA",--,Total,2041073
520.0,"Atlanta, GA",11,"Agriculture, forestry, fishing, & hunting",[f]
520.0,"Atlanta, GA",21,Mining,1541
520.0,"Atlanta, GA",22,Utilities,13713
520.0,"Atlanta, GA",23,Construction,121684
520.0,"Atlanta, GA",31-33,Manufacturing,161062
520.0,"Atlanta, GA",42,Wholesale trade,144065
520.0,"Atlanta, GA",44-45,Retail Trade,254360
520.0,"Atlanta, GA",48-49,Transportation & Warehousing,85623
520.0,"Atlanta, GA",51,Information,114088
520.0,"Atlanta, GA",52,Finance & insurance,128551
520.0,"Atlanta, GA",53,Real estate & rental & leasing,43146
520.0,"Atlanta, GA",54,"Professional, scientific, & technical services",163736
520.0,"Atlanta, GA",55,Management of companies & enterprises,81964
520.0,"Atlanta, GA",56,Administrative & support & waste management & remediation serv,184936
520.0,"Atlanta, GA",61,Educational services,[k]
520.0,"Atlanta, GA",62,Health care & social assistance,182067
520.0,"Atlanta, GA",71,"Arts, entertainment, & recreation",[j]
520.0,"Atlanta, GA",72,Accommodation & foodservices,172656
520.0,"Atlanta, GA",81,Other services (except public administration),90044
520.0,"Atlanta, GA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",30559
520.0,"Atlanta, GA",99,Unclassified,539
560.0,"Atlantic--Cape May, NJ",--,Total,151593
560.0,"Atlantic--Cape May, NJ",11,"Agriculture, forestry, fishing, & hunting",[c]
560.0,"Atlantic--Cape May, NJ",21,Mining,[b]
560.0,"Atlantic--Cape May, NJ",22,Utilities,[g]
560.0,"Atlantic--Cape May, NJ",23,Construction,8573
560.0,"Atlantic--Cape May, NJ",31-33,Manufacturing,4876
560.0,"Atlantic--Cape May, NJ",42,Wholesale trade,[h]
560.0,"Atlantic--Cape May, NJ",44-45,Retail Trade,20356
560.0,"Atlantic--Cape May, NJ",48-49,Transportation & Warehousing,2277
560.0,"Atlantic--Cape May, NJ",51,Information,2634
560.0,"Atlantic--Cape May, NJ",52,Finance & insurance,4034
560.0,"Atlantic--Cape May, NJ",53,Real estate & rental & leasing,2836
560.0,"Atlantic--Cape May, NJ",54,"Professional, scientific, & technical services",6464
560.0,"Atlantic--Cape May, NJ",55,Management of companies & enterprises,[f]
560.0,"Atlantic--Cape May, NJ",56,Administrative & support & waste management & remediation serv,5237
560.0,"Atlantic--Cape May, NJ",61,Educational services,[g]
560.0,"Atlantic--Cape May, NJ",62,Health care & social assistance,18449
560.0,"Atlantic--Cape May, NJ",71,"Arts, entertainment, & recreation",2199
560.0,"Atlantic--Cape May, NJ",72,Accommodation & foodservices,60461
560.0,"Atlantic--Cape May, NJ",81,Other services (except public administration),6050
560.0,"Atlantic--Cape May, NJ",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
560.0,"Atlantic--Cape May, NJ",99,Unclassified,[a]
580.0,"Auburn--Opelika, AL",--,Total,33307
580.0,"Auburn--Opelika, AL",11,"Agriculture, forestry, fishing, & hunting",52
580.0,"Auburn--Opelika, AL",21,Mining,[b]
580.0,"Auburn--Opelika, AL",22,Utilities,[c]
580.0,"Auburn--Opelika, AL",23,Construction,1966
580.0,"Auburn--Opelika, AL",31-33,Manufacturing,6567
580.0,"Auburn--Opelika, AL",42,Wholesale trade,773
580.0,"Auburn--Opelika, AL",44-45,Retail Trade,5430
580.0,"Auburn--Opelika, AL",48-49,Transportation & Warehousing,607
580.0,"Auburn--Opelika, AL",51,Information,506
580.0,"Auburn--Opelika, AL",52,Finance & insurance,897
580.0,"Auburn--Opelika, AL",53,Real estate & rental & leasing,577
580.0,"Auburn--Opelika, AL",54,"Professional, scientific, & technical services",973
580.0,"Auburn--Opelika, AL",55,Management of companies & enterprises,31
580.0,"Auburn--Opelika, AL",56,Administrative & support & waste management & remediation serv,2556
580.0,"Auburn--Opelika, AL",61,Educational services,117
580.0,"Auburn--Opelika, AL",62,Health care & social assistance,4860
580.0,"Auburn--Opelika, AL",71,"Arts, entertainment, & recreation",428
580.0,"Auburn--Opelika, AL",72,Accommodation & foodservices,4439
580.0,"Auburn--Opelika, AL",81,Other services (except public administration),1693
580.0,"Auburn--Opelika, AL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[f]
580.0,"Auburn--Opelika, AL",99,Unclassified,8
600.0,"Augusta--Aiken, GA--SC",--,Total,175212
600.0,"Augusta--Aiken, GA--SC",11,"Agriculture, forestry, fishing, & hunting",[f]
600.0,"Augusta--Aiken, GA--SC",21,Mining,[e]
600.0,"Augusta--Aiken, GA--SC",22,Utilities,[f]
600.0,"Augusta--Aiken, GA--SC",23,Construction,8543
600.0,"Augusta--Aiken, GA--SC",31-33,Manufacturing,38276
600.0,"Augusta--Aiken, GA--SC",42,Wholesale trade,4222
600.0,"Augusta--Aiken, GA--SC",44-45,Retail Trade,24976
600.0,"Augusta--Aiken, GA--SC",48-49,Transportation & Warehousing,2797
600.0,"Augusta--Aiken, GA--SC",51,Information,3197
600.0,"Augusta--Aiken, GA--SC",52,Finance & insurance,5066
600.0,"Augusta--Aiken, GA--SC",53,Real estate & rental & leasing,[g]
600.0,"Augusta--Aiken, GA--SC",54,"Professional, scientific, & technical services",8307
600.0,"Augusta--Aiken, GA--SC",55,Management of companies & enterprises,[g]
600.0,"Augusta--Aiken, GA--SC",56,Administrative & support & waste management & remediation serv,[j]
600.0,"Augusta--Aiken, GA--SC",61,Educational services,[i]
600.0,"Augusta--Aiken, GA--SC",62,Health care & social assistance,27660
600.0,"Augusta--Aiken, GA--SC",71,"Arts, entertainment, & recreation",[h]
600.0,"Augusta--Aiken, GA--SC",72,Accommodation & foodservices,15238
600.0,"Augusta--Aiken, GA--SC",81,Other services (except public administration),7877
600.0,"Augusta--Aiken, GA--SC",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[g]
600.0,"Augusta--Aiken, GA--SC",99,Unclassified,21
640.0,"Austin--San Marcos, TX",--,Total,549172
640.0,"Austin--San Marcos, TX",11,"Agriculture, forestry, fishing, & hunting",[c]
640.0,"Austin--San Marcos, TX",21,Mining,[f]
640.0,"Austin--San Marcos, TX",22,Utilities,1495
640.0,"Austin--San Marcos, TX",23,Construction,33910
640.0,"Austin--San Marcos, TX",31-33,Manufacturing,53987
640.0,"Austin--San Marcos, TX",42,Wholesale trade,22288
640.0,"Austin--San Marcos, TX",44-45,Retail Trade,72891
640.0,"Austin--San Marcos, TX",48-49,Transportation & Warehousing,7565
640.0,"Austin--San Marcos, TX",51,Information,27165
640.0,"Austin--San Marcos, TX",52,Finance & insurance,28093
640.0,"Austin--San Marcos, TX",53,Real estate & rental & leasing,12106
640.0,"Austin--San Marcos, TX",54,"Professional, scientific, & technical services",44966
640.0,"Austin--San Marcos, TX",55,Management of companies & enterprises,[j]
640.0,"Austin--San Marcos, TX",56,Administrative & support & waste management & remediation serv,53724
640.0,"Austin--San Marcos, TX",61,Educational services,[i]
640.0,"Austin--San Marcos, TX",62,Health care & social assistance,58357
640.0,"Austin--San Marcos, TX",71,"Arts, entertainment, & recreation",[i]
640.0,"Austin--San Marcos, TX",72,Accommodation & foodservices,55830
640.0,"Austin--San Marcos, TX",81,Other services (except public administration),29518
640.0,"Austin--San Marcos, TX",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[j]
640.0,"Austin--San Marcos, TX",99,Unclassified,[c]
680.0,"Bakersfield, CA",--,Total,154185
680.0,"Bakersfield, CA",11,"Agriculture, forestry, fishing, & hunting",2378
680.0,"Bakersfield, CA",21,Mining,4556
680.0,"Bakersfield, CA",22,Utilities,1276
680.0,"Bakersfield, CA",23,Construction,10901
680.0,"Bakersfield, CA",31-33,Manufacturing,12924
